name,image_id,cc,category
Superb Fairywren,50535361,Luke Seitz,fairywren
Brush Cuckoo,411053071,Ged Tranter,cuckoos
Australian Reed Warbler,284833411,Cary Lewis,lbb
Gray Butcherbird,369104671,Zebedee Muller,black_white
White-eared Monarch,386585341,Mat Gilfedder,little_colourful_birds
Red-browed Firetail,238702341,Mat Gilfedder,finches
Variegated Fairywren,211776261,Stephen Murray,fairywren
Sooty Owl,392286221,Laurie Ross | Tracks Birding & Photography Tours,owl
Crested Bellbird,475577901,Chris Murray,little_colourful_birds
Swamp Harrier,397096941,Chris Murray,big_raptors
Musk Lorikeet,377250991,Zebedee Muller,parrots
Splendid Fairywren,190527171,David Ongley,fairywren
Brown Songlark,386232641,Zebedee Muller,mbb
Black-tailed Nativehen,608784463,Zebedee Muller,water_birds
Mottled Petrel,414033411,JJ Harrison,seabirds
Golden Whistler,233217731,Rufus Wareham,songbird
Regent Honeyeater,613893699,David Ongley,honeyeaters
Australian Rufous Fantail,475050301,David Southall,wagfantail
Pied Oystercatcher,361038981,Ged Tranter,plovers
Laughing Kookaburra,193203851,Terence Alexander,kingfishers
Eastern Spinebill,481342351,Adrian van der Stel,little_colourful_birds
Galah,356986171,Zebedee Muller,cockatoos
Red-backed Fairywren,497968251,Elspeth M,fairywren
Red-capped Plover,417408021,Andreas Heikaus,plovers
Azure Kingfisher,375673861,David Ongley,kingfishers
Little Wattlebird,365684741,Zebedee Muller,honeyeaters
Eastern Shrike-tit,131454191,James  Nicolson,songbird
Eastern Shrike-tit,335582251,Ged Tranter,songbird
White-throated Nightjar,402485671,David Sinnott,owl
Chestnut-breasted Munia,290366341,Terence Alexander,finches
Cape Petrel,463829341,JJ Harrison,seabirds
Spangled Drongo,311237241,Hayley Alexander,ground_mbb
Gray Goshawk,215542071,Ged Tranter,big_raptors
Banded Lapwing,173535571,Laurie Ross | Tracks Birding & Photography Tours,plovers
Victoria's Riflebird,446037961,Mark Chappell,misc
Australian Masked-Owl,390038691,Anonymous,owl
Shining Bronze-Cuckoo,268378851,David Irving,cuckoos
Topknot Pigeon,194816141,Kent Warner,pigeons_doves
Striated Pardalote,473513061,David Irving,little_colourful_birds
Beautiful Firetail,237989431,David Ongley,finches
Tawny Frogmouth,232773061,Chris Murray,owl
Red-tailed Black-Cockatoo,186064171,Bradley Hacker 🦜,cockatoos
Southern Scrub-Robin,490818111,David Ongley,robins
Pied Oystercatcher,104027561,Tanner Martin,plovers
Southern Emuwren,348532511,David Sinnott,walking_birds
Australian Owlet-nightjar,487996781,Hans Wohlmuth,owl
Southern Whiteface,385845081,Paul Heath,little_colourful_birds
Silvereye,322728271,Anonymous,lbb
Rose Robin,268649851,Mat Gilfedder,robins
Emu,253971671,David Irving,walking_birds
Lewin's Rail,178099321,Todd Burrows,rail_crake
Australian Painted-Snipe,610340609,JJ Harrison,colourful_waders
Brown Treecreeper,480921951,Zebedee Muller,lbb
Brown Quail,403530171,David Ongley,quails
Lord Howe Rail,311417601,David Irving,rail_crake
Southern Boobook,232064851,JJ Harrison,owl
Sooty Shearwater,413834981,JJ Harrison,seabirds
Ground Parrot,457504061,Trevor Evans,parrots
Scarlet Honeyeater,322000141,Patrick Cox,honeyeaters
White-throated Grasswren,250469441,Joshua Bergmark | Ornis Birding Expeditions,lbb
Red-kneed Dotterel,193206541,David Irving,plovers
Zebra Finch,54854321,Luke Seitz,finches
Brown-headed Honeyeater,473972541,Zebedee Muller,honeyeaters
Zebra Finch,279529741,Mat Gilfedder,finches
Rainbow Lorikeet,351861981,Zebedee Muller,parrots
Welcome Swallow,346765131,Terence Alexander,swallows
Brown Falcon,464717391,Jonathan Tickner,small_raptors
Spinifex Pigeon,326474401,Nik Mulconray,pigeons_doves
Striated Grasswren,440321211,Cary Lewis,lbb
Pacific Heron,481839651,JJ Harrison,herons
Buller's Albatross,331580821,Anonymous,seabirds
Gray-crowned Babbler,239662731,Terence Alexander,mbb
Dusky Moorhen,477895821,Zebedee Muller,water_birds
White-gaped Honeyeater,474541621,Jill Duncan &  Ken Bissett,honeyeaters
White-bellied Sea-Eagle,183515861,Lucas Brook,big_raptors
Mulga Parrot,472437561,Sue Lee,parrots
White-throated Treecreeper,353131301,Zebedee Muller,lbb
Terek Sandpiper,210141941,Terence Alexander,plovers
Sacred Kingfisher,135461341,Sara Young,kingfishers
Australasian Grebe,180971431,David Irving,water_birds
Swamp Harrier,264239451,Paul Heath,big_raptors
Gould's Petrel,437335241,Kye Turnbull,seabirds
Great Crested Tern,371546041,Zebedee Muller,seabirds
Rose Robin,477880521,Cary Lewis,robins
Spotted Nightjar,465119751,Gil Ewing,owl
Striated Heron,429096701,Andy Gee,herons
Striated Heron,356282581,David Ongley,herons
Hoary-headed Grebe,207823601,David Irving,water_birds
Cockatiel,195009671,Lachlan Read,parrots
Rainbow Bee-eater,424691661,Cary Lewis,honeyeaters
Pacific Golden-Plover,282032791,David Irving,plovers
White-plumed Honeyeater,255054071,Cary Lewis,honeyeaters
White-throated Gerygone,367397221,David Ongley,lbb
Red Wattlebird,279841881,Terence Alexander,honeyeaters
Buff-rumped Thornbill,261773431,David Irving,lbb
Black-fronted Dotterel,196881341,Lachlan Read,plovers
Noisy Friarbird,186177741,JJ Harrison,misc
Pacific Gull,44766261,Luke Seitz,seabirds
White-throated Nightjar,293001971,Richard Jackson,owl
Spotted Harrier,458116841,Elspeth M,big_raptors
Red-capped Parrot,375065651,Gerald Allen,parrots
Little Tern,510868691,Martin Anderson,seabirds
Nordmann's Greenshank,405370371,JJ Harrison,hard_waders
Variegated Fairywren,239255381,David Irving,fairywren
Spotted Pardalote,230732301,David Ongley,little_colourful_birds
Pheasant Coucal,186757421,Hayley Alexander,walking_birds
Gang-gang Cockatoo,466253501,Julie Clark,cockatoos
Rufous Grasswren,113899631,Barry Deacon,lbb
Eastern Shrike-tit,235183761,David Irving,songbird
Variegated Fairywren,367899641,David Ongley,fairywren
Pacific Emerald Dove,290507881,David Irving,pigeons_doves
Black-tailed Nativehen,187207041,John Daniels,water_birds
Buff-banded Rail,118601271,Terence Alexander,rail_crake
Gray-faced Petrel,84101891,Ian Davies,seabirds
Indian Yellow-nosed Albatross,75986381,Malcolm Graham,seabirds
Scaly-breasted Lorikeet,432216441,David Southall,parrots
Flame Robin,350996111,Chris Murray,robins
Kelp Gull,472456721,Martin Anderson,seabirds
Rockwarbler,357768991,Cary Lewis,lbb
Red-capped Plover,304689691,Martin Potter,plovers
Northern Fantail,468191561,Jill Duncan &  Ken Bissett,wagfantail
Black Swan,254185081,Indra Bone,geese
Common Tern,476983041,David Ongley,seabirds
Oriental Cuckoo,425951861,David Ongley,cuckoos
Double-banded Plover,249357231,David Irving,plovers
Black-browed Albatross,242934571,Kent Warner,seabirds
White-bellied Sea-Eagle,145123501,Stephen Murray,big_raptors
Black-fronted Dotterel,470649941,David Sinnott,plovers
Sooty Tern,475375101,Jill Duncan &  Ken Bissett,seabirds
Shining Bronze-Cuckoo,174579151,Mat Gilfedder,cuckoos
Gray-headed Robin,461803571,Stephen Murray,robins
Kalkadoon Grasswren,169818621,Laurie Ross | Tracks Birding & Photography Tours,lbb
White-chinned Petrel,284198981,Ramit Singal,seabirds
White-capped Albatross,84102161,Ian Davies,seabirds
Gang-gang Cockatoo,557916851,Lance Rathbone,cockatoos
Blue-winged Parrot,374745691,Ken Tay,parrots
Pacific Reef-Heron,456680271,Harn Sheng Khor,herons
Bush Stone-curlew,361238801,David Southall,hard_waders
Carpentarian Grasswren,186093681,Laurie Ross | Tracks Birding & Photography Tours,lbb
Maned Duck,122232911,Lucas Brook,ducks
Bush Stone-curlew,475109821,Nico Sarbanes,hard_waders
Bower's Shrikethrush,425362101,David Ongley,bower
Eastern Spinebill,445558051,Andreas Heikaus,little_colourful_birds
Scarlet Robin,409405581,Cary Lewis,robins
Rockwarbler,486108061,David Ongley,lbb
Eastern Yellow Robin,481351151,Peter Storer,robins
Rainbow Bee-eater,468684581,Jill Duncan &  Ken Bissett,honeyeaters
Asian Dowitcher,510102211,JJ Harrison,hard_waders
Buff-rumped Thornbill,480450431,Zebedee Muller,lbb
Eastern Yellow Robin,459903931,Ben Johns,robins
Masked Lapwing,348728411,Andy Gee,plovers
Australian Ibis,312705141,David Irving,black_white
Chestnut Teal,370701051,Zebedee Muller,ducks
Whiskered Tern,477324231,David Ongley,seabirds
Singing Honeyeater,354276371,Zebedee Muller,honeyeaters
Pink Cockatoo,342458671,Cary Lewis,cockatoos
Varied Sittella,415048861,Zebedee Muller,lbb
Budgerigar,292716381,JJ Harrison,parrots
Streaked Shearwater,417730061,Timothy Paasila,seabirds
Scarlet Honeyeater,478964161,Tom Tarrant,honeyeaters
Australasian Gannet,349511741,Ged Tranter,seabirds
Australian King-Parrot,415331961,Zebedee Muller,parrots
Common Bronzewing,609761796,Elspeth M,pigeons_doves
Black-necked Stork,253788871,Richard Simmonds,egrets
Spotless Crake,178101921,Todd Burrows,rail_crake
Brown Falcon,586521261,Jill Duncan &  Ken Bissett,small_raptors
Barking Owl,560134241,Caleb robins,owl
Bell Miner,536336431,Martin Anderson,honeyeaters
Buff-rumped Thornbill,388726511,Zebedee Muller,lbb
Pallid Cuckoo,192339671,Mat Gilfedder,cuckoos
Chestnut Quail-thrush,389853421,Paul Heath,ground_mbb
Varied Sittella,109636741,Ged Tranter,lbb
Rufous Whistler,369059701,Cary Lewis,songbird
Splendid Fairywren,236130261,Ken Glasson,fairywren
Pacific Emerald Dove,450662691,Martin Anderson,pigeons_doves
Black-browed Albatross,414038041,JJ Harrison,seabirds
New Holland Honeyeater,445129341,Andreas Heikaus,honeyeaters
Stubble Quail,376386931,Jamie Smith-Morvell,quails
Australasian Grass-Owl,257538421,Ged Tranter,owl
Diamond Firetail,535595971,Andreas Heikaus,finches
Southern Whiteface,486644201,David Ongley,little_colourful_birds
Beautiful Firetail,347686811,Andreas Heikaus,finches
Powerful Owl,254629331,Chris Murray,owl
Wedge-tailed Eagle,239953051,JJ Harrison,big_raptors
Hardhead,260256551,Paul Heath,ducks
Galah,51412321,Evan Lipton,cockatoos
Royal Spoonbill,306848501,Terence Alexander,egrets
Striated Fieldwren,305042671,Chris Murray,lbb
Eastern Yellow Robin,470431621,Zebedee Muller,robins
Barn Owl,112747461,Ged Tranter,owl
Red-capped Plover,84547131,Derek Stokes,plovers
Beautiful Firetail,191547481,Laurie Ross | Tracks Birding & Photography Tours,finches
Little Pied Cormorant,453690871,James Bennett,cormorant
Dusky Woodswallow,458683861,Malcolm Graham,swallows
Buff-sided Robin,359691711,David Ongley,robins
Sooty Owl,487666511,Julie Clark,owl
Black Kite,470138931,Brett Mezen,big_raptors
Great Cormorant,421660501,David Sinnott,cormorant
Pied Oystercatcher,299549291,Hayley Alexander,plovers
Lewin's Honeyeater,288404921,Thomas McPherson,honeyeaters
Straw-necked Ibis,108232501,Hayley Alexander,black_white
Tawny Frogmouth,414013061,Pablo Silber,owl
Red-capped Robin,487984671,Ricky Goodyear,robins
Double-banded Plover,317326121,Cary Lewis,plovers
Southern Boobook,374536041,Adrian van der Stel,owl
Yellow Thornbill,470206781,Martin Anderson,lbb
Spotted Pardalote,294966781,Chris Murray,little_colourful_birds
Horsfield's Bronze-Cuckoo,174105741,Ged Tranter,cuckoos
White-cheeked Honeyeater,164373061,Jack Morgan,honeyeaters
Red-backed Fairywren,274868591,Mat Gilfedder,fairywren
Little Grassbird,252210151,Cary Lewis,mbb
Royal Spoonbill,494681181,Terence Alexander,egrets
Gray Teal,395806071,McKinley Moens,ducks
Buller's Albatross,305630851,JJ Harrison,seabirds
Southern Royal Albatross,283394091,Ramit Singal,seabirds
Opalton Grasswren,435275741,Laurie Ross | Tracks Birding & Photography Tours,lbb
Eastern Whipbird,421369161,Brett Mezen,songbird
Greater Sand-Plover,398965441,Terence Alexander,plovers
Australian Painted-Snipe,610354300,Ian Mo,colourful_waders
Plum-headed Finch,274135791,Ged Tranter,finches
Australasian Gannet,339347881,Chris Murray,seabirds
Spotted Pardalote,163657531,Ian Hearn,little_colourful_birds
Little Penguin,183765361,Stephen Haase,penguin
Black-shouldered Kite,115633061,Ged Tranter,small_raptors
Black-faced Cuckooshrike,496931041,Martin Anderson,cuckoos
Royal Penguin,612654990,Mark Lethlean,penguin
Pied Stilt,196881281,Lachlan Read,colourful_waders
Australian Ibis,180629481,Terence Alexander,black_white
Pink-eared Duck,131104911,JJ Harrison,ducks
Oriental Cuckoo,145296971,Matt Wright | Faunagraphic Wildlife Tours,cuckoos
Gray Butcherbird,416554301,David Ongley,black_white
Great Crested Tern,90232371,Hayley Alexander,seabirds
Rose Robin,157428971,David Ongley,robins
New Holland Honeyeater,370378951,Chris Murray,honeyeaters
Brown-headed Honeyeater,188327731,JJ Harrison,honeyeaters
Pink-eared Duck,116066731,Andrew Allen,ducks
Gray Goshawk,431392501,Andy Gee,big_raptors
Black-browed Albatross,289702521,Paul Brooks,seabirds
Variegated Fairywren,222789851,Mat Gilfedder,fairywren
Maned Duck,480140721,Zebedee Muller,ducks
Welcome Swallow,430425911,Zebedee Muller,swallows
Red-necked Stint,422379931,Michael Daley,hard_waders
Eastern Yellow Robin,390910281,David Ongley,robins
Red-capped Robin,216623971,JJ Harrison,robins
Chestnut Teal,214765311,David Irving,ducks
Masked Lapwing,198439591,Marco Valentini,plovers
Australasian Darter,537109161,David Irving,cormorant
Painted Buttonquail,152968971,Indra Bone,quails
Spotted Scrubwren,437353091,David Ongley,lbb
Star Finch,227833831,Leslie George,finches
Red-winged Parrot,611032510,Elspeth M,parrots
Red-necked Stint,187191751,Michael Daley,hard_waders
Australian Painted-Snipe,207408171,David Irving,colourful_waders
Pacific Reef-Heron,336835531,Brett Mezen,herons
Rufous Whistler,495584531,Felix Watson,songbird
Black-breasted Buttonquail,466721141,David Sinnott,quails
Painted Honeyeater,395582581,JJ Harrison,honeyeaters
Peaceful Dove,264778791,David Irving,pigeons_doves
Golden-headed Cisticola,255854871,Hayley Alexander,mbb
Yellow Thornbill,244412041,David Sinnott,lbb
Pink Cockatoo,199573451,Pablo Silber,cockatoos
Scarlet-chested Parrot,556659301,Andreas Heikaus,parrots
Double-eyed Fig-Parrot,534268841,Zebedee Muller,parrots
Mistletoebird,279075181,Colin Wright,little_colourful_birds
Comb-crested Jacana,246981561,Terence Alexander,water_birds
Parkinson's Petrel,187320041,Niel Bruce,seabirds
Double-barred Finch,186178001,JJ Harrison,finches
Diamond Dove,96858611,Ged Tranter,pigeons_doves
Mangrove Robin,468903891,Barry Deacon,robins
Dusky Moorhen,415709761,Zebedee Muller,water_birds
Red-capped Plover,390556691,Michael Daley,plovers
Painted Buttonquail,374579341,Anonymous,quails
Superb Parrot,348718471,Brett Mezen,parrots
Helmeted Friarbird,349957051,David Ongley,misc
Chestnut-rumped Thornbill,256079681,Byron Hakanson,lbb
Gouldian Finch,209224661,Marc Gardner,finches
Black-winged Petrel,397072371,Andy Gee,seabirds
Australian Pratincole,301816671,Nik Mulconray,misc
Spectacled Monarch,453281411,Steve Popple,little_colourful_birds
Double-barred Finch,188327761,JJ Harrison,finches
Pacific Reef-Heron,405178361,Michael Daley,herons
Little Pied Cormorant,612132586,David Southall,cormorant
Flame Robin,564323471,Zebedee Muller,robins
Snowy Albatross,463829591,JJ Harrison,seabirds
Flesh-footed Shearwater,417730141,Timothy Paasila,seabirds
Australian Rufous Fantail,318718211,Paul Heath,wagfantail
Red-backed Fairywren,163505581,Malcolm Graham,fairywren
Eastern Yellow Robin,495293641,David Ongley,robins
Blue-billed Duck,382557841,Michael Daley,ducks
Magpie Goose,92155431,Hayley Alexander,geese
Willie-wagtail,330653931,David Irving,wagfantail
New Holland Honeyeater,357584681,Zebedee Muller,honeyeaters
Barking Owl,401190381,Chris Murray,owl
Spotted Pardalote,166707271,Ian Hearn,little_colourful_birds
Little Curlew,356772651,James Kennerley,hard_waders
Painted Buttonquail,343807671,Indra Bone,quails
Banded Lapwing,191114921,David Irving,plovers
White-bellied Sea-Eagle,170112151,Hayley Alexander,big_raptors
Gray-tailed Tattler,476987501,Felix Watson,hard_waders
Little Tern,272024751,David Sinnott,seabirds
Paradise Riflebird,281835991,Ged Tranter,misc
Crimson Chat,572448271,Zebedee Muller,little_colourful_birds
Apostlebird,470901691,Cary Lewis,black_white
Scarlet Honeyeater,311012241,Cary Lewis,honeyeaters
Flame Robin,251371871,JJ Harrison,robins
Crimson Chat,247946441,JJ Harrison,little_colourful_birds
Pallid Cuckoo,193640781,Ged Tranter,cuckoos
Partridge Pigeon,185449611,Sam Woods,pigeons_doves
Australasian Grass-Owl,130988431,Richard Jackson,owl
Black Bittern,316408481,JJ Harrison,herons
Australasian Swamphen,274594371,Terence Alexander,water_birds
Golden Whistler,230278311,David Irving,songbird
Nullarbor Quail-thrush,305027261,Joshua Bergmark | Ornis Birding Expeditions,ground_mbb
Little Black Cormorant,435306991,Zebedee Muller,cormorant
Red Goshawk,484427041,JJ Harrison,big_raptors
Rainbow Lorikeet,122258891,Mat Gilfedder,parrots
Buff-banded Rail,283965821,Chris Murray,rail_crake
Sooty Owl,246360231,Chris Murray,owl
Barn Owl,342096111,Brett Mezen,owl
Golden Whistler,427568211,David Ongley,songbird
Flame Robin,251364351,JJ Harrison,robins
Aleutian Tern,87927341,Liam Murphy,seabirds
Nordmann's Greenshank,315881561,Nik Mulconray,hard_waders
Crimson Finch,287331951,Dom Chaplin,finches
Australian Ringneck,194078971,JJ Harrison,parrots
Diamond Firetail,460358391,Andreas Heikaus,finches
Banded Lapwing,352080811,Ricky Goodyear,plovers
Australian Owlet-nightjar,83503271,Ged Tranter,owl
Radjah Shelduck,402888761,David Sinnott,ducks
Frill-necked Monarch,411535541,JJ Harrison,little_colourful_birds
Lovely Fairywren,580154331,Paul Heath,fairywren
Chatham Albatross,480075661,JJ Harrison,little_colourful_birds
Mistletoebird,343595881,Terence Alexander,little_colourful_birds
Palm Cockatoo,296482671,Laurie Ross | Tracks Birding & Photography Tours,cockatoos
Striated Heron,165796711,Alexander Babych,herons
Dusky Moorhen,51412591,Evan Lipton,water_birds
Tasmanian Nativehen,217147301,Niall D Perrins,water_birds
Gray Teal,611930930,Roger MacKertich,ducks
Buller's Shearwater,526420161,Anonymous,seabirds
Gray Fantail,366188731,Zebedee Muller,wagfantail
Australian Crake,212169321,David Irving,rail_crake
Purple-crowned Fairywren,185448821,Laurie Ross | Tracks Birding & Photography Tours,fairywren
Pacific Golden-Plover,450559321,Zebedee Muller,plovers
White-throated Honeyeater,362105681,Zebedee Muller,honeyeaters
Weebill,170780731,Mat Gilfedder,lbb
Little Black Cormorant,371765031,Andy Gee,cormorant
Red-browed Firetail,261061071,Mat Gilfedder,finches
Ground Parrot,142995321,Laurie Ross | Tracks Birding & Photography Tours,parrots
Tawny Frogmouth,430713931,Zebedee Muller,owl
Striated Grasswren,252573331,Cary Lewis,lbb
Golden-headed Cisticola,498600071,David Southall,mbb
Barn Owl,413036231,Brett Mezen,owl
Yellow-billed Spoonbill,466220881,Malcolm Graham,egrets
Red-capped Robin,258615911,David Irving,robins
Flesh-footed Shearwater,216671071,Tim Henderson,seabirds
Long-billed Corella,428735011,Paul Pellegrini,cockatoos
Australian King-Parrot,449201291,Zebedee Muller,parrots
Pink-eared Duck,85973991,Paul Heath,ducks
Striated Thornbill,469622861,Adrian van der Stel,lbb
Brown Falcon,115029801,Terence Alexander,small_raptors
Little Lorikeet,306571281,Cary Lewis,parrots
Pacific Reef-Heron,481381871,Zebedee Muller,herons
Purple-backed Fairywren,162626811,Laurie Ross | Tracks Birding & Photography Tours,fairywren
Red-capped Plover,258805861,Hayley Alexander,plovers
White-eared Honeyeater,250262121,David Irving,honeyeaters
Brown Cuckoo-Dove,469364701,Felix Watson,pigeons_doves
Whiskered Tern,188932351,Stephen Murray,seabirds
Magpie-lark,356298821,Zebedee Muller,mbb
Horsfield's Bronze-Cuckoo,427865791,David Ongley,cuckoos
Australian Rufous Fantail,452710531,David Ongley,wagfantail
Australian Crake,297308901,Nik Mulconray,rail_crake
Southern Fulmar,365316891,Paul Brooks,seabirds
Australian Crake,348576531,Brett Mezen,rail_crake
Gray Petrel,174546261,Ramit Singal,seabirds
Australian Reed Warbler,364238921,Stephen Murray,lbb
Red-capped Robin,468693011,Elspeth M,robins
Rainbow Bee-eater,121354051,Mat Gilfedder,honeyeaters
Emu,460698631,Peter Bennet,walking_birds
Common Bronzewing,452708021,Zebedee Muller,pigeons_doves
Ground Cuckooshrike,613614623,Paul McDonald,cuckoos
Gilbert's Whistler,253955491,Cary Lewis,songbird
Pied Stilt,101088411,Terence Alexander,colourful_waders
Fan-tailed Cuckoo,471136091,Martin Anderson,cuckoos
Rose Robin,460379341,JJ Harrison,robins
Black-necked Stork,560195461,Jarrod Kath,egrets
Australian Masked-Owl,486149661,Anonymous,owl
Australian Ringneck,484294981,David Ongley,parrots
Providence Petrel,256083191,Michael Daley,seabirds
Striated Thornbill,454003701,Terence Alexander,lbb
Beach Stone-curlew,433845211,Peter Stevens,hard_waders
White-throated Grasswren,250469501,Joshua Bergmark | Ornis Birding Expeditions,lbb
Australasian Darter,202758581,JJ Harrison,cormorant
Pheasant Coucal,186757521,Hayley Alexander,walking_birds
Pallid Cuckoo,177980621,Peter Taylor,cuckoos
Atlantic Yellow-nosed Albatross,35210441,Daniel Mantle,seabirds
Black-faced Cormorant,135823831,Hayley Alexander,cormorant
Lewin's Rail,469635731,David Ongley,rail_crake
Turquoise Parrot,613253912,Richard Simmonds,parrots
Yellow-tufted Honeyeater,240950001,David Irving,honeyeaters
Australian Pelican,198257681,Marco Valentini,water_birds
Rose Robin,454341311,Cary Lewis,robins
Yellow-breasted Boatbill,82324211,Ian Davies,little_colourful_birds
Gang-gang Cockatoo,172947341,Lucas Brook,cockatoos
Letter-winged Kite,592751191,Laurie Ross | Tracks Birding & Photography Tours,small_raptors
Brown Quail,408275491,Hayley Alexander,quails
Purple-crowned Lorikeet,443769291,Mark Chappell,parrots
Rufous Owl,184573861,Laurie Ross | Tracks Birding & Photography Tours,owl
Red-necked Avocet,133123361,JJ Harrison,colourful_waders
Superb Fairywren,76937841,Ian Davies,fairywren
Rufous Whistler,500188811,Gareth Pellas,songbird
Mulga Parrot,463075091,Elspeth M,parrots
Brush Bronzewing,346772881,David Sinnott,pigeons_doves
Pallid Cuckoo,266463121,David Irving,cuckoos
Barking Owl,222734401,Chris Murray,owl
Brown Quail,96540731,Stephen Murray,quails
Black-faced Cuckooshrike,268665061,David Irving,cuckoos
Red-backed Kingfisher,258403821,Malcolm Graham,kingfishers
Australian King-Parrot,609761635,Elspeth M,parrots
Red-backed Kingfisher,258415021,Michael Daley,kingfishers
Australian Rufous Fantail,252734921,Ged Tranter,wagfantail
Peaceful Dove,188327351,JJ Harrison,pigeons_doves
Spotted Pardalote,345285861,Chris Murray,little_colourful_birds
Pink-eared Duck,208018601,Lachlan Read,ducks
Tawny-crowned Honeyeater,182946741,Paul Heath,honeyeaters
Crested Bellbird,265043851,David Irving,little_colourful_birds
Western Corella,228327511,Martin  Flack,cockatoos
Red-kneed Dotterel,190131011,Terence Alexander,plovers
Australasian Grebe,91991031,Terence Alexander,water_birds
Torresian Kingfisher,178948941,Stephen Murray,kingfishers
Eurasian Coot,387524271,Zebedee Muller,water_birds
Southern Boobook,250820021,Ged Tranter,owl
Buff-banded Rail,481739941,Zebedee Muller,rail_crake
Southern Whiteface,483752141,David Ongley,little_colourful_birds
Spotted Scrubwren,432205491,David Ongley,lbb
Australian Pelican,244926301,Chris Murray,water_birds
Latham's Snipe,135370901,Ged Tranter,colourful_waders
Hardhead,357958411,Zebedee Muller,ducks
Little Pied Cormorant,612132597,David Southall,cormorant
Little Pied Cormorant,612132588,David Southall,cormorant
Rainbow Lorikeet,611954057,Elspeth M,parrots
Little Pied Cormorant,578691141,Zebedee Muller,cormorant
Noisy Scrub-bird,529297861,Jake Harfield,lbb
Striated Heron,459617211,David Irving,herons
Bourke's Parrot,254395421,JJ Harrison,parrots
Southern Whiteface,249876761,David Irving,little_colourful_birds
Fuscous Honeyeater,237675891,David Irving,honeyeaters
White-throated Gerygone,235635831,David Irving,lbb
Maned Duck,167647421,Ryan Kilgower,ducks
Red-necked Avocet,143292241,Hayley Alexander,colourful_waders
Buff-banded Rail,103666531,Adam Jackson,rail_crake
Tasmanian Nativehen,50535551,Luke Seitz,water_birds
Asian Dowitcher,510215671,Martin Allen,hard_waders
Great Crested Tern,391278691,Zebedee Muller,seabirds
Tawny-crowned Honeyeater,241591691,JJ Harrison,honeyeaters
Striated Pardalote,487198521,Richard Simmonds,little_colourful_birds
Pacific Gull,345933141,Steven McBride,seabirds
Spotted Quail-thrush,475921641,David Sinnott,ground_mbb
Southern Cassowary,595428381,Felix Watson,walking_birds
Little Buttonquail,499292921,Jamie Smith-Morvell,quails
Golden Whistler,268024531,Scott Eaton,songbird
Little Wattlebird,246111761,David Sinnott,honeyeaters
Rufous Whistler,308322421,Andy Gee,songbird
Mistletoebird,369384001,David Ongley,little_colourful_birds
Red-backed Fairywren,192663671,Mat Gilfedder,fairywren
Masked Finch,361326041,David Ongley,finches
Black-fronted Dotterel,355159861,Hayley Alexander,plovers
Red-necked Stint,221428151,Terence Alexander,hard_waders
Osprey,252010211,David Irving,big_raptors
Australian Brushturkey,534842841,Ken Wright,walking_birds
Amsterdam Albatross,414016771,JJ Harrison,seabirds
Spotted Quail-thrush,368130901,Timothy Paasila,ground_mbb
Australian Rufous Fantail,344211721,Mat Gilfedder,wagfantail
Masked Lapwing,190338881,Alexander Babych,plovers
White-plumed Honeyeater,186177601,JJ Harrison,honeyeaters
Freckled Duck,134084221,Andrew Allen,ducks
Pied Stilt,121722751,Michael Daley,colourful_waders
Regent Bowerbird,79267691,Ian Davies,bower
Sooty Oystercatcher,496182091,Felix Watson,plovers
Zebra Finch,394973451,Martin Potter,finches
Beautiful Firetail,331773941,Paul Heath,finches
Mistletoebird,273899651,Cary Lewis,little_colourful_birds
Superb Fruit-Dove,239432891,Stephen Murray,pigeons_doves
Mistletoebird,469905081,Hayley Alexander,little_colourful_birds
White-browed Scrubwren,361884271,Zebedee Muller,lbb
Purple-crowned Lorikeet,464610591,Andreas Heikaus,parrots
Victoria's Riflebird,319449821,Francesco Veronesi,misc
Southern Whiteface,316520631,Cary Lewis,little_colourful_birds
Western Grasswren,494253931,David Ongley,lbb
Rainbow Lorikeet,344796561,Chris Munson,parrots
Black Swan,467936811,Felix Watson,geese
Pilotbird,210692861,JJ Harrison,ground_birds
Red-backed Fairywren,516582401,Elspeth M,fairywren
Red Goshawk,484427051,JJ Harrison,big_raptors
Cape Petrel,343253651,JJ Harrison,seabirds
Purple-crowned Fairywren,185448891,Laurie Ross | Tracks Birding & Photography Tours,fairywren
Australasian Grass-Owl,130988421,Richard Jackson,owl
Western Gerygone,262628851,Julie Clark,lbb
Powerful Owl,237592111,Michael Daley,owl
Star Finch,159492871,Laurie Ross | Tracks Birding & Photography Tours,finches
Yellow-plumed Honeyeater,420714151,Ian Melbourne,honeyeaters
Spotted Harrier,363975311,Tim Peisker,big_raptors
Sacred Kingfisher,353893071,Anonymous,kingfishers
Black-faced Monarch,312877181,Hayley Alexander,little_colourful_birds
Variegated Fairywren,177843371,David Irving,fairywren
Eastern Shrike-tit,167243681,Michael Fuhrer,songbird
Galah,117979021,Andrew Allen,cockatoos
Gentoo Penguin,64681591,Stephen Gast,penguin
White-winged Fairywren,247801661,JJ Harrison,fairywren
Australian Crake,116527281,Andrew Allen,rail_crake
Gray Fantail,470209571,Felix Watson,wagfantail
Pacific Reef-Heron,93417291,Bridget Spencer,herons
Forest Kingfisher,354107861,Mat Gilfedder,kingfishers
Masked Finch,476174241,Julie Clark,finches
