name,image_id,cc,category
Baer's Pochard,538215691,Alexander Kitiashvili,ducks
Short-eared Owl,533885621,Yacho Mashuu,owl
Warbling White-eye,531635481,Paul Block,lbb
Masked Bunting,531371271,Atsushi Shimazaki,lbb
Dusky Thrush,531053611,Atsushi Shimazaki,ground_mbb
Baikal Teal,530082931,Alexander Kitiashvili,ducks
Willow Tit,528806121,Atsushi Shimazaki,tit
Russet Sparrow,528044051,Atsushi Shimazaki,lbb
Eurasian Goshawk,527708641,Atsushi Shimazaki,big_raptors
Red-billed Leiothrix,526425141,Alexander Kitiashvili,little_colourful_birds
Eurasian Wigeon,524755041,Atsushi Shimazaki,ducks
Iriomote Tit,523406201,Kasia & Takashi Someya,tit
Peregrine Falcon,503584381,Alexander Kitiashvili,small_raptors
Peregrine Falcon,503584201,Alexander Kitiashvili,small_raptors
Eurasian Wryneck,499880791,Alexander Kitiashvili,mbb
Russet Sparrow,499301221,Alexander Kitiashvili,lbb
Dark-sided Flycatcher,492689201,Alexander Kitiashvili,wagfantail
Varied Tit,489245321,Anonymous,tit
Amur Stonechat,487643721,Alexander Kitiashvili,little_colourful_birds
Eastern Spot-billed Duck,481392861,K Togo,ducks
Crested Serpent-Eagle,469954071,Hugo Cobos,big_raptors
Mandarin Duck,460141341,Aline Horikawa,ducks
Narcissus Flycatcher,455824861,Anonymous,wagfantail
Brown Dipper,454367041,Alexander Kitiashvili,mbb
Little Bunting,445129601,Alexander Kitiashvili,lbb
Little Bunting,445129581,Alexander Kitiashvili,lbb
Chinese Pond-Heron,445128801,Alexander Kitiashvili,herons
Yellow-browed Bunting,445127781,Alexander Kitiashvili,lbb
Brown Shrike,445127441,Alexander Kitiashvili,songbird
Brown Shrike,445127301,Alexander Kitiashvili,songbird
Pacific Swallow,445127171,Alexander Kitiashvili,swallows
Black-faced Spoonbill,445126321,Alexander Kitiashvili,egrets
Black-faced Spoonbill,445124411,Alexander Kitiashvili,egrets
Black-faced Spoonbill,445124391,Alexander Kitiashvili,egrets
Kentish Plover,445123591,Alexander Kitiashvili,plovers
Kentish Plover,445123581,Alexander Kitiashvili,plovers
Japanese Scops-Owl,415653901,Zbigniew Swiacki,owl
Red-flanked Bluetail,413460901,Hidetoshi Inoue,robins
White-bellied Green-Pigeon,385686071,Hidetoshi Inoue,pigeons_doves
Arctic Loon,382828411,Ayuwat Jearwattanakanok,puffin_and_co
Arctic Loon,382828401,Ayuwat Jearwattanakanok,puffin_and_co
Red-breasted Flycatcher,275204571,yann muzika,wagfantail
Ural Owl,247354281,yann muzika,owl
Lesser Black-backed Gull,243192171,yann muzika,seabirds
Lesser Black-backed Gull,243192151,yann muzika,seabirds
Lesser Black-backed Gull,243192131,yann muzika,seabirds
Fairy Pitta,241821581,yann muzika,ground_birds
Green-winged Teal,219924781,Ayuwat Jearwattanakanok,ducks
Great Cormorant,208850791,Ashley PK,cormorant
Great Cormorant,208850721,Ashley PK,cormorant
Pallas's Rosefinch,208475331,Charley Hesse TROPICAL BIRDING,finches
Pallas's Rosefinch,208475291,Charley Hesse TROPICAL BIRDING,finches
Varied Tit,208474951,Charley Hesse TROPICAL BIRDING,tit
Varied Tit,206023261,Lars Petersson | My World of Bird Photography,tit
Varied Tit,206012371,Lars Petersson | My World of Bird Photography,tit
Brown-eared Bulbul,206012271,Lars Petersson | My World of Bird Photography,ground_mbb
Varied Tit,206010501,Lars Petersson | My World of Bird Photography,tit
Eurasian Skylark,206002581,Lars Petersson | My World of Bird Photography,mbb
Olive-backed Pipit,205715691,Morten Venas,mbb
Meadow Bunting,205713221,Morten Venas,lbb
Whooper Swan,205683941,AUDEVARD Aurélien,geese
Malayan Night Heron,205511291,Jens Thalund,herons
Japanese Pygmy Woodpecker,204791061,Peter Vercruijsse,woodpecker
Brown-eared Bulbul,204791041,Peter Vercruijsse,ground_mbb
Brown-eared Bulbul,204332731,Hal and Kirsten Snyder,ground_mbb
Bohemian Waxwing,203449861,Stuart Price,little_colourful_birds
Okinawa Robin,190565971,Supaporn Teamwong,robins
Falcated Duck,187512271,Richard Dunn,ducks
White-rumped Sandpiper,173386301,Kasia & Takashi Someya,plovers
White's Thrush,104005471,Nick Bonomo,ground_mbb
Okinawa Robin,33106191,Andrew Spencer,robins
Blakiston's Fish-Owl,32362341,Myles McNally,owl
Red-crowned Crane,26861491,Ian Davies,egrets
Hooded Crane,26856911,Ian Davies,egrets
White-naped Crane,26856851,Ian Davies,egrets
Hooded Crane,26856621,Ian Davies,egrets
Hooded Crane,20060761,Ian Davies,egrets
Hooded Crane,20060741,Ian Davies,egrets
Slaty-backed Gull,26858901,Ian Davies,seabirds
Great Knot,241113611,yann muzika,hard_waders
Japanese Sparrowhawk,123600381,Yasuhiko Komatsu,big_raptors
Turkey Vulture,98359481,hisano seiichi,big_raptors
Izu Thrush,81708221,Pam Rasmussen,ground_mbb
Northern Pintail,145578461,Andrew Whitehouse,ducks
Japanese Quail,198553321,yann muzika,quails
White-cheeked Starling,610984357,James Patten,ground_mbb
Japanese Tit,609628141,Anonymous,tit
Zitting Cisticola,603326491,André  Zambolli,mbb
Red-necked Grebe,593575251,Kasia & Takashi Someya,water_birds
Eurasian Kestrel,593369681,Masaharu Inada,small_raptors
Marsh Tit,589570081,としふみ しみず,tit
Japanese Waxwing,549272151,Alexander Kitiashvili,little_colourful_birds
Japanese Waxwing,542979941,toshiaki sasama,little_colourful_birds
Eurasian Kestrel,486090631,Alexander Kitiashvili,small_raptors
Narcissus Flycatcher,449488161,Anonymous,wagfantail
Pacific Reef-Heron,388611191,Hidetoshi Inoue,herons
Eurasian Tree Sparrow,385975301,Atsushi Shimazaki,lbb
Northern Boobook,384828141,Saku Saku,owl
Copper Pheasant,378344381,yann muzika,walking_birds
Black-crowned Night Heron,375680441,eugene cheah,herons
Japanese Scops-Owl,299485881,kunitarou miyagi,owl
Meadow Bunting,291923291,yann muzika,lbb
Northern Pintail,291739821,yann muzika,ducks
Streaked Shearwater,253224191,yann muzika,seabirds
Fairy Pitta,241821541,yann muzika,ground_birds
Japanese Night Heron,207473151,Bryan Shirley,herons
Northern Pintail,203849671,Charley Hesse TROPICAL BIRDING,ducks
Pallas's Rosefinch,197359791,Anonymous,finches
White-throated Rock-Thrush,179391581,Kasia & Takashi Someya,ground_mbb
Siberian Rubythroat,167885371,Amar-Singh HSS,ground_mbb
Canvasback,143245991,yann muzika,funky_ducks
Goldcrest,141380911,Atsushi Shimazaki,little_colourful_birds
Pallas's Rosefinch,137183791,Charley Hesse TROPICAL BIRDING,finches
Amur Falcon,136691431,Stuart Price,small_raptors
Pine Bunting,136689691,Stuart Price,lbb
Pallas's Rosefinch,133086281,Anonymous,finches
Common Kingfisher,132782691,Anonymous,kingfishers
Black-tailed Gull,128612051,Steven Kurniawidjaja,seabirds
Little Ringed Plover,97281421,Anonymous,plovers
Japanese Pygmy Woodpecker,92137261,camake OD,woodpecker
Japanese Accentor,84741701,Charley Hesse TROPICAL BIRDING,mbb
Short-tailed Albatross,48029241,Nigel Voaden,seabirds
Blakiston's Fish-Owl,32362351,Myles McNally,owl
White Wagtail,29678191,Kasia & Takashi Someya,wagfantail
Slaty-backed Gull,26859911,Ian Davies,seabirds
Green Sandpiper,26776071,Ian Davies,plovers
Gray Heron,20060691,Ian Davies,herons
Japanese Quail,93560631,German Pugnali,quails
Black-naped Oriole,523760841,Atsushi Shimazaki,honeyeaters
Brown Booby,255414001,yann muzika,seabirds
Ijima's Leaf Warbler,206023081,Lars Petersson | My World of Bird Photography,lbb
Ijima's Leaf Warbler,206023071,Lars Petersson | My World of Bird Photography,lbb
Crested Serpent-Eagle,206012431,Lars Petersson | My World of Bird Photography,big_raptors
Asian Rosy-Finch,205681821,AUDEVARD Aurélien,finches
White-backed Woodpecker,205033681,Josep del Hoyo,woodpecker
Tufted Puffin,143255241,yann muzika,puffin_and_co
Saunders's Gull,100919631,Stuart Price,seabirds
Greater Scaup,84738811,Anonymous,ducks
Dusky Thrush,83257871,Anonymous,ground_mbb
Siberian Crane,76667371,Eric VanderWerf,egrets
Japanese Pygmy Woodpecker,53378611,Rick Franks,woodpecker
Red-crowned Crane,41541531,Ian Davies,egrets
White Wagtail,26858541,Ian Davies,wagfantail
Saunders's Gull,24366371,Ian Davies,seabirds
Copper Pheasant,206203011,Jordi Sargatal Vicens,walking_birds
Bohemian Waxwing,546003381,Alexander Kitiashvili,little_colourful_birds
Bohemian Waxwing,546003351,Alexander Kitiashvili,little_colourful_birds
White-backed Woodpecker,204130291,Yu Ching Tam,woodpecker
Copper Pheasant,206015961,Lars Petersson | My World of Bird Photography,walking_birds
Green-winged Teal,219925021,Ayuwat Jearwattanakanok,ducks
Gray Heron,205033791,Josep del Hoyo,herons
Blue Rock-Thrush,26855401,Ian Davies,ground_mbb
Yellow Bunting,206023201,Lars Petersson | My World of Bird Photography,lbb
Amur Stonechat,206002431,Lars Petersson | My World of Bird Photography,little_colourful_birds
Yellow-rumped Flycatcher,205429051,Kasia & Takashi Someya,wagfantail
Sakhalin Grasshopper Warbler,205519041,Jens Thalund,lbb
Eyebrowed Thrush,609916417,Tomoaki Ohta,ground_mbb
Siberian Crane,76667291,Eric VanderWerf,egrets
Ross's Gull,198560551,yann muzika,seabirds
Long-tailed Tit,58877851,Adam Higgins,tit
Common Ringed Plover,518446231,Atsushi Shimazaki,plovers
Oriental Turtle-Dove,545880741,Anonymous,pigeons_doves
Common Kingfisher,613073325,Oliver Huang,kingfishers
White's Thrush,541066771,Alexander Kitiashvili,ground_mbb
Long-tailed Tit,519348071,kanta m,tit
Falcated Duck,518484291,André  Zambolli,ducks
Middendorff's Grasshopper Warbler,496810861,Kasia & Takashi Someya,lbb
Peregrine Falcon,472718101,toshiaki sasama,small_raptors
Asian Brown Flycatcher,471957041,Yasuhiro Indo,wagfantail
Great Cormorant,469156021,Hiromi Arima,cormorant
Mallard,427278891,Yuya Okuzaki,ducks
Cackling Goose,426523951,Atsushi Shimazaki,geese
Eurasian Bullfinch,395241051,Ayuwat Jearwattanakanok,finches
Mallard,375680771,eugene cheah,ducks
Oriental Stork,217914801,yann muzika,egrets
Falcated Duck,211841021,Atsushi Shimazaki,ducks
Black-tailed Gull,206020991,Lars Petersson | My World of Bird Photography,seabirds
Black-tailed Gull,206020981,Lars Petersson | My World of Bird Photography,seabirds
Black-tailed Gull,206019411,Lars Petersson | My World of Bird Photography,seabirds
Brown Booby,206017591,Lars Petersson | My World of Bird Photography,seabirds
Meadow Bunting,206017461,Lars Petersson | My World of Bird Photography,lbb
Black-browed Reed Warbler,206001121,Lars Petersson | My World of Bird Photography,lbb
White-winged Scoter,205715901,Morten Venas,funky_ducks
Black-headed Gull,204838541,Joao Ponces de Carvalho,seabirds
Gray Heron,204838471,Joao Ponces de Carvalho,herons
Black-tailed Gull,204791001,Peter Vercruijsse,seabirds
Pallas's Rosefinch,136899701,Yasuhiko Komatsu,finches
Common Pochard,91285141,Chris Maines,ducks
Oriental Stork,81662201,Pam Rasmussen,egrets
Eastern Spot-billed Duck,80836601,Anonymous,ducks
Bufflehead,513247461,Joji Fujitsuka,funky_ducks
Narcissus Flycatcher,384865581,Saku Saku,wagfantail
Eurasian Wren,196673441,Atsushi Shimazaki,lbb
Chinese Bamboo-Partridge,144632851,Paul Schmidt,quails
White-backed Woodpecker,104048831,Ting-Wei (廷維) HUNG (洪),woodpecker
American Wigeon,213707881,Paul Hyde,ducks
Eurasian Coot,151605601,Rui-Yang Ho,water_birds
Middendorff's Grasshopper Warbler,143272881,yann muzika,lbb
Middendorff's Grasshopper Warbler,124263131,Lasse Olsson,lbb
Glaucous-winged Gull,65426381,Christoph Moning,seabirds
Varied Tit,42311951,Sam Woods,tit
Coal Tit,26858531,Ian Davies,tit
Rook,26857301,Ian Davies,black_white
Narcissus Flycatcher,271376441,yann muzika,wagfantail
Middendorff's Grasshopper Warbler,205519501,Jens Thalund,lbb
Eastern Spot-billed Duck,205713241,Morten Venas,ducks
Eastern Spot-billed Duck,204791051,Peter Vercruijsse,ducks
Black-headed Gull,509809731,Hiroyuki Tamura,seabirds
Baikal Teal,57606011,Stuart Price,ducks
Red-footed Booby,52877601,James (Jim) Holmes,seabirds
Long-billed Murrelet,218139891,yann muzika,puffin_and_co
Japanese Woodpecker,205713181,Morten Venas,woodpecker
Matsudaira's Storm-Petrel,52873771,James (Jim) Holmes,seabirds
Eyebrowed Thrush,548917981,Alexander Kitiashvili,ground_mbb
Large-billed Crow,275095771,Daniel Grossi,black_white
Short-tailed Albatross,205935021,John and Jemi Holmes,seabirds
Marsh Grassbird,206000971,Lars Petersson | My World of Bird Photography,mbb
Marsh Grassbird,206000911,Lars Petersson | My World of Bird Photography,mbb
Iceland Gull,307798281,yann muzika,seabirds
Eurasian Wren,210046251,Paul Hyde,lbb
Japanese Murrelet,65587801,Christoph Moning,puffin_and_co
Japanese Tit,26855251,Ian Davies,tit
Copper Pheasant,179858521,Tomohiro Iuchi,walking_birds
Mountain Hawk-Eagle,85682411,Kantori Birders,big_raptors
Japanese Accentor,22575041,Brian Daniels,mbb
Eurasian Treecreeper,614667523,Forest Botial-Jarvis,lbb
Northern Pintail,614383973,Edmond Sham,ducks
Common Kingfisher,613073324,Oliver Huang,kingfishers
Osprey,612975602,Hugo Cobos,big_raptors
Eurasian Bullfinch,612585643,kanta m,finches
Mallard,612172947,Kasia & Takashi Someya,ducks
Long-tailed Tit,611759452,Anonymous,tit
Olive-backed Pipit,611652258,Anonymous,mbb
Pine Grosbeak,611393854,Avihu Nussbaum,finches
Siberian Rubythroat,610587260,Akira Nakanishi,ground_mbb
Asian Brown Flycatcher,610019475,Anonymous,wagfantail
Common Kingfisher,609882382,Aline Horikawa,kingfishers
Common Ringed Plover,609599818,Kasia & Takashi Someya,plovers
Black-bellied Plover,609409739,Kasia & Takashi Someya,plovers
Eurasian Tree Sparrow,608993244,Forest Botial-Jarvis,lbb
Little Grebe,607960971,Henry Witsken,water_birds
Willow Tit,603280951,Shigeyuki Mukawa,tit
Bannerman's Shearwater,600829521,Yasuhiko Komatsu,seabirds
Gray-headed Lapwing,593948541,Atsushi Shimazaki,plovers
Japanese Robin,591296441,Andrew Whitehouse,robins
Rock Ptarmigan,588778201,Jen Wei Yip,quails
Narcissus Flycatcher,576247021,Simon Colenutt,wagfantail
Eurasian Wryneck,563028261,Aline Horikawa,mbb
Dunlin,557396211,Kasia & Takashi Someya,plovers
Eurasian Moorhen,556466441,Anonymous,water_birds
Bohemian Waxwing,544491181,としふみ しみず,little_colourful_birds
Eurasian Nuthatch,543501031,としふみ しみず,lbb
Black-headed Gull,533885491,Yuya Okuzaki,seabirds
Gray Bunting,532258501,Anonymous,lbb
Eurasian Coot,531766421,Feilin Gu,water_birds
White's Thrush,531738651,Atsushi Shimazaki,ground_mbb
White Wagtail,531073711,Anonymous,wagfantail
Little Gull,529740571,Kasia & Takashi Someya,seabirds
